Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:0UFQE2kic1X8iwC4A25ghj","London - 2011 Remastered Version","The Smiths","Louder Than Bombs","1","6","127013","spotify:user:mmccaff","2015-12-31T21:11:05Z"
"spotify:track:64D3dzWyj0GpQT1AHx4kbK","Panic (2011 Remastered Version)","The Smiths","Louder Than Bombs","1","7","140506","spotify:user:mmccaff","2015-12-31T21:11:09Z"
"spotify:track:4mYpkmfY0ycWAU3GTKGmRa","Shakespeare's Sister - 2011 Remastered Version","The Smiths","Louder Than Bombs","1","9","128960","spotify:user:mmccaff","2015-12-31T21:11:13Z"
"spotify:track:1H5N26VqHR4JhuaRKY2I0u","Heaven Knows I'm Miserable Now - 2011 Remastered Version","The Smiths","Louder Than Bombs","1","12","215760","spotify:user:mmccaff","2015-12-31T21:11:17Z"
"spotify:track:0Hpm3tUmlaQs2l517D5GAh","Stretch Out And Wait - 2011 Remastered Version Original Version","The Smiths","Louder Than Bombs","1","20","159933","spotify:user:mmccaff","2015-12-31T21:11:23Z"
"spotify:track:2t8GBp5kQEXVamVq4Odwe2","Psycho Killer - Live","Talking Heads","Stop Making Sense","1","1","264933","spotify:user:mmccaff","2015-12-31T21:11:59Z"
"spotify:track:3L9NsP191RY35x0UxlgajR","Burning Down The House - Live","Talking Heads","Stop Making Sense","1","6","246306","spotify:user:mmccaff","2015-12-31T21:12:06Z"
"spotify:track:2OV8b287kQD4KxIuEGZ6zg","Here Sometimes","Blonde Redhead","Penny Sparkle","1","1","283066","spotify:user:mmccaff","2015-12-31T21:12:44Z"
"spotify:track:5sbZvfNDqcKeGduPSYy1TE","Not Getting There","Blonde Redhead","Penny Sparkle","1","2","166186","spotify:user:mmccaff","2015-12-31T21:12:44Z"
"spotify:track:0bpaftncAxLJZcp982HSMs","Will There Be Stars","Blonde Redhead","Penny Sparkle","1","3","267253","spotify:user:mmccaff","2015-12-31T21:12:44Z"
"spotify:track:2fRKleoUjZ82ww4rq2Ur2g","My Plants Are Dead","Blonde Redhead","Penny Sparkle","1","4","257786","spotify:user:mmccaff","2015-12-31T21:12:44Z"
"spotify:track:2Bf1KBhI3ldROVtV9eter6","Love Or Prison","Blonde Redhead","Penny Sparkle","1","5","373053","spotify:user:mmccaff","2015-12-31T21:12:44Z"
"spotify:track:5O7R87lyJByLN7drSzPb6v","Oslo","Blonde Redhead","Penny Sparkle","1","6","234013","spotify:user:mmccaff","2015-12-31T21:12:44Z"
"spotify:track:5qXUD2BokQnrXcyomVbRrl","Penny Sparkle","Blonde Redhead","Penny Sparkle","1","7","273600","spotify:user:mmccaff","2015-12-31T21:12:44Z"
"spotify:track:7qp4fwZ7lgFxmMKl1CZ2a0","Everything Is Wrong","Blonde Redhead","Penny Sparkle","1","8","169133","spotify:user:mmccaff","2015-12-31T21:12:44Z"
"spotify:track:5jFiMxozGIgfwdF9h1RGRi","Black Guitar","Blonde Redhead","Penny Sparkle","1","9","319626","spotify:user:mmccaff","2015-12-31T21:12:44Z"
"spotify:track:17P6YRduXJRtTw4ocH0AMm","Spain","Blonde Redhead","Penny Sparkle","1","10","295800","spotify:user:mmccaff","2015-12-31T21:12:44Z"
"spotify:track:0wsPqivtPlVya5o7Q21j8u","WTF?","OK Go","Of the Blue Colour of the Sky","1","1","204533","spotify:user:mmccaff","2015-12-31T21:13:13Z"
"spotify:track:3l9eeEd5NABrvYRzXIVqwK","This Too Shall Pass","OK Go","Of the Blue Colour of the Sky","1","2","188120","spotify:user:mmccaff","2015-12-31T21:13:13Z"
"spotify:track:4NLggGzf6jqmlEWanWb22L","All Is Not Lost","OK Go","Of the Blue Colour of the Sky","1","3","163520","spotify:user:mmccaff","2015-12-31T21:13:13Z"
"spotify:track:5L3kSqirfUPmpmJeBR2Juu","Needing/Getting","OK Go","Of the Blue Colour of the Sky","1","4","313760","spotify:user:mmccaff","2015-12-31T21:13:13Z"
"spotify:track:6cvYbLD29G5YpJRLKTWmCa","Skyscrapers","OK Go","Of the Blue Colour of the Sky","1","5","278173","spotify:user:mmccaff","2015-12-31T21:13:13Z"
